filename,keep,reason,bicubic_psnr
02991.png,True,keep,25.933466891420835
02992.png,True,keep,20.620044325142644
02993.png,True,keep,23.186991127110534
02994.png,True,keep,21.65027853261479
02995.png,True,keep,31.30032593955775
02996.png,True,keep,26.917068285446323
02997.png,True,keep,19.889330673540556
02998.png,True,keep,30.7875709294629
02999.png,True,keep,25.555258824668684
03000.png,True,keep,24.614875871081182
03001.png,True,keep,25.61340615482985
03002.png,True,keep,25.683958919173158
03003.png,True,keep,26.43677531499456
03004.png,True,keep,23.242774685833204
03005.png,True,keep,26.215807098917633
03006.png,True,keep,19.55056723192202
03007.png,True,keep,19.895233542390713
03008.png,True,keep,25.5773297929052
03009.png,True,keep,23.042124262820668
03010.png,True,keep,20.962634470068654
03011.png,True,keep,19.722507470182514
03012.png,True,keep,22.700195846115218
03013.png,True,keep,21.068607209547075
03014.png,True,keep,19.803968863510608
03015.png,True,keep,21.291707150449387
03016.png,True,keep,24.343161713617526
03017.png,True,keep,24.71585338804261
03018.png,True,keep,22.04270936029371
03019.png,True,keep,22.106890892599537
03020.png,True,keep,25.70947606082192
03021.png,True,keep,25.733174435197995
03022.png,True,keep,23.062562028833298
03023.png,False,low_psnr<18.0,17.531458154635292
03024.png,False,low_psnr<18.0,17.210564857617218
03025.png,True,keep,38.231792060010285
03026.png,True,keep,29.00929582841662
03027.png,True,keep,22.65442831415173
03028.png,True,keep,21.395822200650837
03029.png,True,keep,29.94785414960116
03030.png,True,keep,25.44103200211941
03031.png,True,keep,29.155447123758126
03032.png,True,keep,23.270905666326772
03033.png,True,keep,24.57814448557974
03034.png,True,keep,23.93812227913098
03035.png,True,keep,26.408582282871347
03036.png,True,keep,26.163108935025083
03037.png,True,keep,24.322398903983554
03038.png,True,keep,21.548109885775585
03039.png,True,keep,27.69550136239321
03040.png,True,keep,24.962174027366032
03041.png,True,keep,22.679639344255094
03042.png,True,keep,20.333727912163667
03043.png,True,keep,39.846986618136036
03044.png,True,keep,22.095054426941836
03045.png,True,keep,23.04510615766674
03046.png,True,keep,25.43551954373506
03047.png,True,keep,25.605046336937832
03048.png,True,keep,23.673343338122613
03049.png,True,keep,22.308622149826817
03050.png,True,keep,29.681504376374328
03051.png,True,keep,21.06832958973037
03052.png,True,keep,19.64250429869643
03053.png,True,keep,24.414456703038528
03054.png,True,keep,24.02606393727406
03055.png,True,keep,28.1873938725644
03056.png,True,keep,25.78016732671282
03057.png,True,keep,29.529582133592704
03058.png,True,keep,21.865090409430156
03059.png,True,keep,25.027001605741322
03060.png,True,keep,27.339080058785488
03061.png,True,keep,32.99496783910421
03062.png,True,keep,26.52434274925179
03063.png,True,keep,38.505961787254364
03064.png,True,keep,31.152816656407076
03065.png,True,keep,20.102497844162134
03066.png,True,keep,20.41167873164451
03067.png,True,keep,23.565374789557687
03068.png,True,keep,29.48979638626593
03069.png,True,keep,21.936773692555462
03070.png,True,keep,25.710282878167277
03071.png,True,keep,36.777667358239995
03072.png,True,keep,28.984691550227698
03073.png,True,keep,37.984776292711985
03074.png,True,keep,25.652325352556005
03075.png,True,keep,22.54127984928815
03076.png,True,keep,31.14856413461172
03077.png,True,keep,26.402928624035233
03078.png,True,keep,25.234868770819553
03079.png,True,keep,25.4282072600201
03080.png,True,keep,21.816694484395146
03081.png,True,keep,21.587785595297273
03082.png,True,keep,22.04557526451136
03083.png,True,keep,30.061334936542636
03084.png,True,keep,24.8640182289398
03085.png,True,keep,25.43070583471365
03086.png,True,keep,21.327530929961366
03087.png,True,keep,23.208305573783015
03088.png,True,keep,20.684195844961675
03089.png,True,keep,27.17368482470298
03090.png,False,low_psnr<18.0,16.40042131218518
03091.png,True,keep,22.820759875316465
03092.png,True,keep,21.429681406572605
03093.png,True,keep,21.566038203273607
03094.png,True,keep,23.449266485278667
03095.png,True,keep,26.745842030066562
03096.png,True,keep,24.2344524367807
03097.png,True,keep,24.557873932247848
03098.png,False,low_psnr<18.0,15.724836763719665
03099.png,True,keep,25.95101896653712
03100.png,True,keep,23.084025506842288
03101.png,True,keep,22.948724061439115
03102.png,True,keep,23.984486827453523
03103.png,True,keep,23.138285588316585
03104.png,True,keep,24.55064778949739
03105.png,True,keep,27.035641835522625
03106.png,True,keep,26.995404116299667
03107.png,False,low_psnr<18.0,12.108747632212609
03108.png,True,keep,23.786648750407128
03109.png,False,low_psnr<18.0,17.68768507623752
03110.png,True,keep,21.442210419501116
03111.png,True,keep,28.880020177484447
03112.png,True,keep,24.60977990348332
03113.png,True,keep,24.337540639370832
03114.png,True,keep,28.17038042752065
03115.png,True,keep,24.20661715377479
03116.png,True,keep,29.703872088403994
03117.png,True,keep,20.986566590112208
03118.png,True,keep,28.05042825056678
03119.png,False,low_psnr<18.0,17.24052165833838
03120.png,True,keep,21.276738358003286
03121.png,True,keep,23.57787248511958
03122.png,True,keep,26.191576261740764
03123.png,True,keep,22.95275586172188
03124.png,True,keep,21.42966837552485
03125.png,True,keep,25.337149786038236
03126.png,False,low_psnr<18.0,17.39509536575538
03127.png,True,keep,21.02210697654111
03128.png,True,keep,18.775139344400188
03129.png,True,keep,24.37267913380722
03130.png,True,keep,24.892521579082594
03131.png,True,keep,23.455652889229444
03132.png,True,keep,22.311792983340872
03133.png,True,keep,22.420591291678512
03134.png,True,keep,27.017107236079166
03135.png,True,keep,22.457780192937186
03136.png,True,keep,28.185649661991313
03137.png,True,keep,22.99564616151725
03138.png,True,keep,23.83691302953998
03139.png,True,keep,30.008530636158454
03140.png,False,low_psnr<18.0,17.538556835439703
03141.png,True,keep,22.062549314791582
03142.png,True,keep,23.659624709028254
03143.png,True,keep,26.65462054549705
03144.png,True,keep,21.11253362003856
03145.png,True,keep,22.573944065897496
03146.png,True,keep,25.302175856023837
03147.png,True,keep,21.988925349819496
03148.png,True,keep,26.34192072636617
03149.png,True,keep,18.578492563427965
03150.png,True,keep,24.546646100277414
03151.png,True,keep,24.951102253906846
03152.png,True,keep,20.919941427485394
03153.png,True,keep,20.9529998354898
03154.png,True,keep,23.72571136170018
03155.png,True,keep,21.285797574216758
03156.png,True,keep,24.815068048972464
03157.png,True,keep,36.87562227357253
03158.png,True,keep,22.00812893896474
03159.png,True,keep,38.86538500180527
03160.png,True,keep,22.038540501124245
03161.png,True,keep,21.40137462916563
03162.png,True,keep,38.53383545926815
03163.png,True,keep,23.158286090142578
03164.png,True,keep,25.388411293392753
03165.png,True,keep,25.07791097581299
03166.png,True,keep,22.632746864361376
03167.png,True,keep,28.995184406495916
03168.png,True,keep,20.887607815415315
03169.png,True,keep,22.459365239382784
03170.png,True,keep,25.621168537916887
03171.png,True,keep,23.20710852352207
03172.png,True,keep,25.993667215129076
03173.png,True,keep,20.26743810404578
03174.png,True,keep,22.919814808932095
03175.png,True,keep,25.78514985457771
03176.png,True,keep,29.097118059636774
03177.png,True,keep,26.297157533082345
03178.png,True,keep,19.62237142000354
03179.png,True,keep,24.213467037517802
03180.png,True,keep,21.832675226501802
03181.png,True,keep,24.272544491378476
03182.png,True,keep,19.460306077027123
03183.png,True,keep,22.024569391347164
03184.png,True,keep,23.093616438437046
03185.png,True,keep,24.934045792341095
03186.png,True,keep,25.58173183308242
03187.png,True,keep,38.54612939760598
03188.png,True,keep,26.081615888893644
03189.png,True,keep,25.121049735340364
03190.png,True,keep,21.100135124152096
03191.png,True,keep,23.089901413909825
03192.png,True,keep,27.956537966432663
03193.png,True,keep,29.532268841838242
03194.png,True,keep,31.335157281549684
03195.png,True,keep,23.306188375093804
03196.png,True,keep,30.345429117381443
03197.png,True,keep,24.158767373731187
03198.png,True,keep,22.439540893821068
03199.png,True,keep,28.501013606268273
03200.png,True,keep,22.763661777110926
03201.png,True,keep,21.246959828700973
03202.png,True,keep,23.921472634858475
03203.png,True,keep,23.012735105764968
03204.png,True,keep,19.28758410664899
03205.png,True,keep,21.3832461737696
03206.png,True,keep,20.653993438287124
03207.png,True,keep,24.638721313223147
03208.png,True,keep,26.162932015665877
03209.png,True,keep,25.721298429516498
03210.png,True,keep,23.517457353889576
03211.png,True,keep,20.180323643776
03212.png,True,keep,19.08186827783068
03213.png,True,keep,24.9536016245337
03214.png,True,keep,22.163546067904992
03215.png,True,keep,26.090121532347222
03216.png,True,keep,21.002609639232546
03217.png,True,keep,29.423258942932815
03218.png,True,keep,32.745819253240214
03219.png,True,keep,24.311057759342567
03220.png,True,keep,22.41750897353112
03221.png,True,keep,25.885422876810658
03222.png,True,keep,21.290547308039066
03223.png,True,keep,26.440733257925825
03224.png,True,keep,20.06534782438589
03225.png,True,keep,24.84370289480713
03226.png,True,keep,24.927690383584206
03227.png,True,keep,27.556905991865015
03228.png,True,keep,23.384771568959106
03229.png,True,keep,22.512398799528093
03230.png,True,keep,30.481913029282175
03231.png,True,keep,24.347886681951458
03232.png,True,keep,24.123612325923848
03233.png,True,keep,23.24199892253592
03234.png,True,keep,24.423857623388283
03235.png,True,keep,21.440835865045294
03236.png,True,keep,22.035857397122616
03237.png,True,keep,23.934055992814784
03238.png,True,keep,26.60151275714202
03239.png,True,keep,22.6039473349185
03240.png,True,keep,22.838970624318975
03241.png,True,keep,26.249723169433853
03242.png,True,keep,21.459736220751292
03243.png,True,keep,29.507698580147025
03244.png,True,keep,25.755202400923068
03245.png,True,keep,28.91093124536404
03246.png,True,keep,26.467260169753825
03247.png,True,keep,22.460935777717147
03248.png,True,keep,30.086774134267134
03249.png,True,keep,23.316684398481478
03250.png,True,keep,23.740522214021684
03251.png,True,keep,29.26507324772041
03252.png,True,keep,26.49523405490768
03253.png,True,keep,22.287671535080502
03254.png,True,keep,30.093939046591398
03255.png,True,keep,23.777944047990715
03256.png,True,keep,30.143857478824643
03257.png,True,keep,27.041818745694464
03258.png,True,keep,21.923376696764766
03259.png,True,keep,25.745046277121748
03260.png,True,keep,31.038013334263127
03261.png,True,keep,20.806950441711397
03262.png,True,keep,21.3683495465579
03263.png,True,keep,23.23779097279707
03264.png,True,keep,20.979948818206154
03265.png,True,keep,27.12740557863874
03266.png,True,keep,20.754892245107538
03267.png,True,keep,39.194164716250015
03268.png,True,keep,22.84872365886844
03269.png,True,keep,27.365651835970862
03270.png,True,keep,18.306491198974207
03271.png,True,keep,28.280245293756824
03272.png,True,keep,28.96826346955987
03273.png,True,keep,23.985268456237847
03274.png,True,keep,28.787025188625947
03275.png,True,keep,20.938424156743025
03276.png,True,keep,21.079510446494602
03277.png,True,keep,21.177709888378683
03278.png,True,keep,26.774458671406478
03279.png,True,keep,32.23879757341267
03280.png,True,keep,24.08753943403783
03281.png,True,keep,24.41321125860542
03282.png,True,keep,25.819410074407617
03283.png,True,keep,27.314563428765144
03284.png,True,keep,40.511106970360686
03285.png,True,keep,37.448799926018836
03286.png,False,low_psnr<18.0,17.20680876446202
03287.png,True,keep,23.65420402314253
03288.png,True,keep,33.56398939035216
03289.png,True,keep,21.54121389362432
03290.png,True,keep,27.641949004967007
03291.png,True,keep,24.28326672944486
03292.png,True,keep,25.783365119913277
03293.png,True,keep,18.80233611378022
03294.png,True,keep,25.211669900835506
03295.png,True,keep,26.22674833507403
03296.png,True,keep,23.185330087758746
03297.png,True,keep,24.3620104264376
03298.png,True,keep,31.067120456121863
03299.png,True,keep,25.885566320056753
03300.png,True,keep,26.325280407646027
03301.png,True,keep,20.527471644508918
03302.png,True,keep,26.805768576195582
03303.png,True,keep,22.3655202377073
03304.png,True,keep,27.02868748639729
03305.png,True,keep,28.769002651691054
03306.png,True,keep,35.90454501921635
03307.png,True,keep,24.784004980897926
03308.png,True,keep,28.510337195621606
03309.png,False,low_psnr<18.0,16.727782100490966
03310.png,True,keep,26.76450159879797
03311.png,True,keep,38.52174843241444
03312.png,True,keep,24.015753292307608
03313.png,True,keep,26.92826240663921
03314.png,True,keep,24.89598791370753
03315.png,True,keep,23.755468923499514
03316.png,True,keep,24.813793043773185
03317.png,True,keep,26.06155299846082
03318.png,True,keep,25.721293863527293
03319.png,True,keep,25.42995002699162
03320.png,True,keep,23.687507056524026
03321.png,False,low_psnr<18.0,17.92553743016278
03322.png,True,keep,21.533328653977527
03323.png,True,keep,20.223706872092304
03324.png,True,keep,20.578957995706343
03325.png,True,keep,27.46560566439699
03326.png,True,keep,23.27761233629673
03327.png,True,keep,20.421002797766675
03328.png,True,keep,23.358215112367112
03329.png,True,keep,19.324800297641026
03330.png,True,keep,26.276364218292628
03331.png,True,keep,25.317896652235746
03332.png,True,keep,24.83991117942518
03333.png,True,keep,23.22522108582711
03334.png,True,keep,25.38108846654513
03335.png,True,keep,23.555949142885467
03336.png,False,low_psnr<18.0,16.385636547867385
03337.png,True,keep,18.166583469213855
03338.png,True,keep,25.649264486074827
03339.png,True,keep,23.006366723942353
03340.png,True,keep,25.01988585942845
03341.png,True,keep,24.22617171776831
03342.png,True,keep,24.051596868874782
03343.png,True,keep,23.795740682676694
03344.png,True,keep,24.705686790872026
03345.png,True,keep,21.338671815377545
03346.png,True,keep,20.51373212231941
03347.png,True,keep,23.28870611997538
03348.png,True,keep,22.13260664349855
03349.png,True,keep,22.785576832308337
03350.png,True,keep,21.3930032802973
03351.png,True,keep,22.629811657685906
03352.png,True,keep,24.4473802433421
03353.png,True,keep,24.219374480024854
03354.png,True,keep,22.221160171232594
03355.png,True,keep,28.993807955492645
03356.png,True,keep,39.77984135631095
03357.png,True,keep,29.492469467014644
03358.png,True,keep,21.573667131753822
03359.png,True,keep,27.68027732511202
03360.png,True,keep,24.226413353570848
03361.png,True,keep,26.53856318490942
03362.png,True,keep,21.336476674715495
03363.png,True,keep,23.32150595695664
03364.png,True,keep,24.78492130883302
03365.png,True,keep,23.38370657791473
03366.png,True,keep,19.304819355138548
03367.png,True,keep,29.060176461235333
03368.png,True,keep,23.841371567910386
03369.png,True,keep,26.983138221134183
03370.png,True,keep,21.564586494811557
03371.png,True,keep,21.68968004976286
03372.png,True,keep,23.5829484390917
03373.png,True,keep,22.11933807782595
03374.png,True,keep,25.893146702194905
03375.png,True,keep,27.196194777683132
03376.png,True,keep,21.708652251049116
03377.png,True,keep,22.338588020576495
03378.png,True,keep,24.88845143774563
03379.png,True,keep,23.035503556345812
03380.png,True,keep,24.69867459760813
03381.png,True,keep,24.480176996170215
03382.png,True,keep,24.8112867381291
03383.png,True,keep,21.81437925963504
03384.png,True,keep,22.806994590733222
03385.png,True,keep,21.46017610053726
03386.png,True,keep,26.795949575218728
03387.png,True,keep,20.98875940076482
03388.png,True,keep,22.643860853719975
03389.png,True,keep,25.716088335043207
03390.png,True,keep,23.45696744198345
03391.png,True,keep,21.134002255365857
03392.png,True,keep,25.26615167396297
03393.png,True,keep,26.802445116285
03394.png,True,keep,24.018845150452037
03395.png,True,keep,25.50119631983103
03396.png,True,keep,22.094041202437626
03397.png,True,keep,31.06581832788774
03398.png,True,keep,24.128558812398076
03399.png,True,keep,24.421167352828622
03400.png,True,keep,26.131702677771493
03401.png,True,keep,21.661520127185092
03402.png,True,keep,24.118576495372842
03403.png,True,keep,26.163530200605457
03404.png,True,keep,21.49368338232427
03405.png,True,keep,19.748824529902393
03406.png,True,keep,37.85870016164302
03407.png,True,keep,21.546763977286723
03408.png,True,keep,26.547274869545063
03409.png,True,keep,21.146726471817757
03410.png,True,keep,22.856971574231185
03411.png,True,keep,20.414686608564892
03412.png,True,keep,28.696685973725376
03413.png,True,keep,19.292164091804366
03414.png,True,keep,25.367144631543262
03415.png,True,keep,23.215556354103267
03416.png,True,keep,23.720055921944486
03417.png,False,low_psnr<18.0,16.251198427476197
03418.png,True,keep,24.06322096276139
03419.png,True,keep,29.83247207965959
03420.png,True,keep,28.380794384280996
03421.png,True,keep,26.924143167609284
03422.png,True,keep,20.774150519889062
03423.png,True,keep,23.37633832886496
03424.png,True,keep,28.875084062610384
03425.png,True,keep,21.5918843885928
03426.png,True,keep,24.17649764746344
03427.png,True,keep,24.38906746292425
03428.png,True,keep,21.41487787718285
03429.png,True,keep,23.12313487362314
03430.png,True,keep,24.960762162611474
03431.png,True,keep,23.752755293328317
03432.png,True,keep,38.080330892488426
03433.png,True,keep,24.791242120659327
03434.png,True,keep,24.262961144669628
03435.png,True,keep,25.711085290159303
03436.png,True,keep,19.93033962278697
03437.png,True,keep,22.02935217596259
03438.png,True,keep,26.073568795857284
03439.png,True,keep,24.156864793284157
03440.png,True,keep,26.716301568447612
03441.png,True,keep,25.176685405104596
03442.png,True,keep,21.142078345610674
03443.png,True,keep,22.735635157837145
03444.png,True,keep,20.79644008539582
03445.png,False,low_psnr<18.0,16.94491531723032
03446.png,True,keep,23.91632443016693
03447.png,True,keep,21.959722434489176
03448.png,True,keep,27.318566007085852
03449.png,True,keep,20.56001005015841
03450.png,True,keep,22.598557751744927
03451.png,True,keep,29.374143144960662
03452.png,True,keep,20.035139886534196
03453.png,True,keep,39.92250127078302
03454.png,True,keep,39.07970433497678
03455.png,True,keep,19.562624462800684
03456.png,True,keep,25.84629136951717
03457.png,True,keep,26.65146068659954
03458.png,True,keep,25.469077781786254
03459.png,True,keep,22.709209733582327
03460.png,True,keep,19.865857204509158
03461.png,True,keep,19.879718516548316
03462.png,True,keep,21.565583377897845
03463.png,True,keep,24.527355208332086
03464.png,True,keep,20.528770315661614
03465.png,True,keep,21.00368813437514
03466.png,True,keep,23.104785616860745
03467.png,True,keep,30.89874568814434
03468.png,True,keep,22.76466480110752
03469.png,True,keep,25.321371761436374
03470.png,True,keep,23.668591865673747
03471.png,False,low_psnr<18.0,16.63695130403283
03472.png,True,keep,24.094924167963203
03473.png,True,keep,25.961890164253127
03474.png,True,keep,30.20002537413845
03475.png,True,keep,19.868312784206747
03476.png,True,keep,21.891801748169136
03477.png,True,keep,21.060694835183046
03478.png,True,keep,19.83137546919844
03479.png,True,keep,25.474451129330355
03480.png,True,keep,21.21880762967344
03481.png,True,keep,27.683909429421277
03482.png,False,low_psnr<18.0,16.923277032798296
03483.png,True,keep,27.36588604222744
03484.png,True,keep,38.27372575005257
03485.png,True,keep,24.378887483199712
03486.png,True,keep,37.58177072865796
03487.png,True,keep,22.68486617739744
03488.png,True,keep,23.60688287612271
03489.png,True,keep,26.501291101660343
03490.png,True,keep,23.18121439929152
03491.png,True,keep,20.939217087144296
03492.png,True,keep,25.99509916851991
03493.png,True,keep,24.09667834475905
03494.png,True,keep,21.279414924988707
03495.png,True,keep,21.2163251089908
03496.png,True,keep,21.64418629680341
03497.png,True,keep,28.856573703767747
03498.png,True,keep,35.55603556921846
03499.png,True,keep,27.7680989344632
03500.png,True,keep,23.365976043408793
03501.png,True,keep,19.781703835275092
03502.png,True,keep,19.412028058999354
03503.png,True,keep,26.50542817903151
03504.png,True,keep,22.079731116030985
03505.png,True,keep,23.140059349590715
03506.png,True,keep,18.37540208799393
03507.png,True,keep,24.311210661013824
03508.png,True,keep,24.43602115833111
03509.png,True,keep,26.16939424621009
03510.png,True,keep,30.15553104645406
03511.png,True,keep,25.02137861316411
03512.png,True,keep,26.000985101582728
03513.png,True,keep,20.69142480980752
03514.png,True,keep,21.762580084035843
03515.png,True,keep,25.08562603552943
03516.png,True,keep,31.335054031359995
03517.png,True,keep,21.060124492950393
03518.png,True,keep,19.522988680348153
03519.png,True,keep,21.079976701194624
03520.png,True,keep,26.79168367585589
03521.png,True,keep,29.60542591266188
03522.png,True,keep,22.045071913729135
03523.png,True,keep,27.30781210282849
03524.png,True,keep,20.06347193808585
03525.png,True,keep,28.286712817494273
03526.png,True,keep,24.963775867669806
03527.png,True,keep,23.540515333476996
03528.png,True,keep,23.064090088565187
03529.png,True,keep,24.308430396782015
03530.png,True,keep,23.080787655553667
03531.png,True,keep,20.355497345824745
03532.png,True,keep,21.54160949091606
03533.png,True,keep,19.76121656027069
03534.png,True,keep,23.585307615536834
03535.png,True,keep,24.631522925929744
03536.png,True,keep,25.167619111221853
03537.png,True,keep,27.546706662384008
03538.png,True,keep,22.456073369739617
03539.png,True,keep,22.14939600154734
03540.png,True,keep,25.095163912536247
03541.png,True,keep,23.655061288125758
03542.png,True,keep,22.65930714569175
03543.png,True,keep,26.585094432980213
03544.png,True,keep,38.53170233322003
03545.png,True,keep,19.75936531547096
03546.png,True,keep,25.02235063601967
03547.png,True,keep,25.948128713156486
03548.png,True,keep,24.34394053878554
03549.png,True,keep,20.930608361763817
03550.png,True,keep,26.72990180311539
03551.png,True,keep,23.46431367108498
03552.png,True,keep,30.159289579540815
03553.png,True,keep,24.36308791900884
03554.png,True,keep,25.622110849650323
03555.png,True,keep,19.05779668762022
03556.png,True,keep,22.406851577835983
03557.png,True,keep,29.501550187587146
03558.png,True,keep,24.745923758684988
03559.png,True,keep,23.440335866966077
03560.png,True,keep,24.048000153227925
03561.png,True,keep,22.81353710861905
03562.png,False,low_psnr<18.0,17.6298795967612
03563.png,True,keep,23.013386531652095
03564.png,True,keep,21.6893194518792
03565.png,True,keep,29.6693753695684
03566.png,True,keep,31.921835571218015
03567.png,True,keep,21.351606686204043
03568.png,True,keep,30.168480463023933
03569.png,True,keep,24.174289358620786
03570.png,True,keep,27.22506241875607
03571.png,True,keep,20.84373556857245
03572.png,True,keep,21.77682586986615
03573.png,True,keep,25.440567221086816
03574.png,True,keep,22.254578992931144
03575.png,True,keep,27.649842194486546
03576.png,True,keep,26.49348372209159
03577.png,True,keep,25.221541532648267
03578.png,True,keep,25.19358050399655
03579.png,True,keep,21.192059033274337
03580.png,True,keep,21.049173992497956
03581.png,True,keep,22.004348486731644
03582.png,True,keep,22.475031731339957
03583.png,True,keep,23.783354435584965
03584.png,True,keep,20.485382544370943
03585.png,True,keep,28.438808477872016
03586.png,False,low_psnr<18.0,16.112149612743828
03587.png,True,keep,25.98890958468346
03588.png,True,keep,25.310248586518654
03589.png,True,keep,26.10003903531336
03590.png,True,keep,36.68401603603387
03591.png,True,keep,23.50533079791898
03592.png,True,keep,35.35473751833838
03593.png,True,keep,23.87188092122498
03594.png,True,keep,24.92463509349376
03595.png,True,keep,25.149991772693436
03596.png,True,keep,30.24047684952793
03597.png,True,keep,38.07895474169092
03598.png,True,keep,21.304268472848452
03599.png,True,keep,21.518021045252063
03600.png,True,keep,25.573207273413693
03601.png,True,keep,23.554589041806835
03602.png,True,keep,25.15982033595956
03603.png,True,keep,23.276058423256885
03604.png,True,keep,23.28564476148367
03605.png,True,keep,23.235902567740368
03606.png,True,keep,22.948968026318536
03607.png,True,keep,22.823758721838225
03608.png,True,keep,26.562636964497717
03609.png,True,keep,24.268766675737595
03610.png,True,keep,25.43136531678948
03611.png,True,keep,25.546646760901936
03612.png,True,keep,22.087410733670154
03613.png,True,keep,21.499078602283625
03614.png,True,keep,23.370758767299968
03615.png,True,keep,20.67111014003614
03616.png,True,keep,34.43565699006026
03617.png,True,keep,30.85635619004176
03618.png,True,keep,19.483113816479488
03619.png,True,keep,25.424159156168358
03620.png,True,keep,22.39385830151464
03621.png,True,keep,24.252913442356103
03622.png,True,keep,21.750555638863492
03623.png,True,keep,21.180441380440538
03624.png,True,keep,27.113410671992323
03625.png,True,keep,23.47264985238499
03626.png,True,keep,25.251312607069117
03627.png,True,keep,22.027240327305773
03628.png,False,low_psnr<18.0,17.111022908665614
03629.png,True,keep,30.74775736066819
03630.png,True,keep,19.145828932458492
03631.png,True,keep,23.603558058716093
03632.png,True,keep,27.313343693186344
03633.png,True,keep,26.502050705507987
03634.png,True,keep,23.847756768495426
03635.png,True,keep,25.610638903247892
03636.png,True,keep,37.20181900682625
03637.png,True,keep,21.73053545452431
03638.png,False,low_psnr<18.0,17.3741175054896
03639.png,True,keep,26.828775283803886
03640.png,True,keep,20.21186822622839
03641.png,True,keep,23.74975964269355
03642.png,True,keep,26.393549872470157
03643.png,True,keep,23.565864445426673
03644.png,True,keep,23.564770323690233
03645.png,True,keep,22.91799983789581
03646.png,False,low_psnr<18.0,16.595007956577067
03647.png,True,keep,26.857193685424935
03648.png,True,keep,18.807969263698098
03649.png,True,keep,23.018068903548965
03650.png,True,keep,28.090998108841454
03651.png,True,keep,20.799431209049573
03652.png,True,keep,25.570894783948216
03653.png,True,keep,24.478379514893497
03654.png,True,keep,30.849726765450114
03655.png,True,keep,30.828576964434472
03656.png,True,keep,21.957403926172702
03657.png,True,keep,35.99229101563157
03658.png,True,keep,25.568602627504013
03659.png,True,keep,25.62796825227344
03660.png,True,keep,25.7493130543642
03661.png,True,keep,22.55668735023655
03662.png,True,keep,25.406738233156286
03663.png,True,keep,25.92279605503938
03664.png,True,keep,28.052948807008768
03665.png,True,keep,23.98038456334512
03666.png,True,keep,22.240814259645457
03667.png,True,keep,23.557448844151864
03668.png,True,keep,29.37249964759709
03669.png,True,keep,26.110693779966358
03670.png,True,keep,24.041045117912525
03671.png,True,keep,25.206636867398192
03672.png,True,keep,23.143992846884327
03673.png,True,keep,23.831834483867475
03674.png,True,keep,26.624942376045063
03675.png,True,keep,22.668188629350734
03676.png,True,keep,25.823631366645586
03677.png,True,keep,31.411455600623984
03678.png,True,keep,19.90421057853615
03679.png,True,keep,21.490676992950938
03680.png,True,keep,36.94772386033072
03681.png,True,keep,24.27489168291785
03682.png,True,keep,24.874648872004972
03683.png,True,keep,23.01409925536655
03684.png,True,keep,23.88536773145832
03685.png,True,keep,25.45652877181456
03686.png,True,keep,35.23960787493167
03687.png,True,keep,21.853862262842366
03688.png,True,keep,19.460457643900924
03689.png,True,keep,24.443269836281345
03690.png,True,keep,23.82596742651826
03691.png,True,keep,25.239645846765644
03692.png,True,keep,30.152146475164482
03693.png,True,keep,19.974864410016227
03694.png,True,keep,23.579036827073686
03695.png,True,keep,20.92332440600056
03696.png,True,keep,20.856655031520404
03697.png,True,keep,25.84594089320682
03698.png,True,keep,22.544991462319874
03699.png,True,keep,25.451889488133197
03700.png,True,keep,30.01656765087034
03701.png,True,keep,23.006718626177516
03702.png,True,keep,24.603719632751883
03703.png,True,keep,22.33949681478068
03704.png,True,keep,24.48105771335611
03705.png,True,keep,30.380135790458542
03706.png,True,keep,25.651849383951586
03707.png,True,keep,29.31829445137371
03708.png,True,keep,23.2546951579748
03709.png,True,keep,24.586540978752982
03710.png,True,keep,23.60610801108157
03711.png,True,keep,22.395189493278117
03712.png,True,keep,27.314542012491913
03713.png,True,keep,24.270770966300155
03714.png,True,keep,24.013325041572887
03715.png,True,keep,25.86531782042339
03716.png,True,keep,25.72009735932196
03717.png,True,keep,23.050932899632528
03718.png,True,keep,24.08971658326639
03719.png,True,keep,23.581906733989243
03720.png,True,keep,30.441734547327734
03721.png,True,keep,29.00232266923429
03722.png,True,keep,31.679780352817964
03723.png,True,keep,26.022002036853817
03724.png,True,keep,21.87281441852837
03725.png,True,keep,24.00278993452887
03726.png,True,keep,21.300796302616494
03727.png,True,keep,24.539744978129676
03728.png,True,keep,26.02912809874907
03729.png,True,keep,29.98074109808033
03730.png,True,keep,20.533728723892317
03731.png,True,keep,25.69079388198537
03732.png,True,keep,25.12809300435253
03733.png,True,keep,26.601468022466474
03734.png,True,keep,22.872388525647445
03735.png,True,keep,21.00446738537345
03736.png,False,low_psnr<18.0,17.748307306260035
03737.png,False,low_psnr<18.0,17.437357997577433
03738.png,True,keep,23.414574357465312
03739.png,True,keep,29.596155794017633
03740.png,True,keep,25.591425926008576
03741.png,True,keep,21.04498942687441
03742.png,True,keep,23.681070887497988
03743.png,True,keep,22.219596165126486
03744.png,True,keep,23.279420082792797
03745.png,True,keep,29.18382950862986
03746.png,True,keep,21.577024300674324
03747.png,True,keep,22.06062042890732
03748.png,True,keep,24.535915786737583
03749.png,True,keep,28.675750142863183
03750.png,False,low_psnr<18.0,16.26779824556925
03751.png,True,keep,19.17834666881904
03752.png,True,keep,28.53130553742981
03753.png,True,keep,18.94754703340076
03754.png,True,keep,22.13699084742085
03755.png,True,keep,23.005228531783857
03756.png,True,keep,24.918105256717237
03757.png,True,keep,24.935907517825303
