filename,bicubic_psnr
02749.png,23.934007753386524
02750.png,22.130591301094785
02751.png,24.035996466771397
02752.png,35.567004438564375
02753.png,23.54499500462373
02754.png,24.05893411261393
02755.png,24.52951976757469
02756.png,30.37535254350477
02757.png,26.285360529272875
02758.png,23.88685700473861
02759.png,23.564009186660545
02760.png,25.59946508032407
02761.png,20.722223055661686
02762.png,24.50499958270644
02763.png,23.65408672741145
02764.png,21.01728512030226
02765.png,23.271316145300965
02766.png,25.36121474813644
02767.png,27.287653947998336
02768.png,17.615919522243786
02769.png,26.86219329282028
02770.png,24.653116421404064
02771.png,21.569207174935027
02772.png,24.724101535200663
02773.png,27.21720066455347
02774.png,23.28973028877563
02775.png,21.024200249293013
02776.png,16.61002252055849
02777.png,26.95154631055988
02778.png,23.846254268396617
02779.png,21.148434307370277
02780.png,23.317588478829684
02781.png,23.87976972506165
02782.png,19.803828085701447
02783.png,20.63998133682392
02784.png,27.3221881350142
02785.png,22.13217369523753
02786.png,23.55531315443703
02787.png,25.13707236842464
02788.png,31.95285664403469
02789.png,27.495143223343
02790.png,22.477615969287143
02791.png,24.37448470340378
02792.png,24.077620109159103
02793.png,30.108439496224307
02794.png,21.74359713021716
02795.png,21.03728026119612
02796.png,20.622987912203698
02797.png,22.93550766984366
02798.png,22.068085533581623
02799.png,23.871776741921984
02800.png,24.410165016847703
02801.png,25.94503778343001
02802.png,30.16908832965764
02803.png,21.385252773619957
02804.png,21.922303846784928
02805.png,26.625470877795586
02806.png,23.311466094290203
02807.png,16.604260617351365
02808.png,30.125147430661464
02809.png,27.221062269625094
02810.png,25.06008259296529
02811.png,25.492949616593865
02812.png,25.755242787158423
02813.png,21.624127957628502
02814.png,22.893614469312983
02815.png,27.18231838926572
02816.png,20.994017814976598
02817.png,20.177077755041356
02818.png,24.939716941988216
02819.png,22.053858558692166
02820.png,21.42916002460176
02821.png,21.428451240180365
02822.png,19.850071183775874
02823.png,22.0141065006829
02824.png,28.134146375043727
02825.png,23.27213270355577
02826.png,21.593437996908754
02827.png,23.460962956535106
02828.png,23.574063234380805
02829.png,18.857557890103884
02830.png,27.6734899913393
02831.png,22.79249411270257
02832.png,20.992342243293656
02833.png,27.34366290050563
02834.png,22.292228033217636
02835.png,28.676738134654848
02836.png,31.63264585938828
02837.png,24.136166687775106
02838.png,21.076393174685364
02839.png,18.252099158831975
02840.png,22.965810962866414
02841.png,35.22825159755027
02842.png,22.29491837144225
02843.png,26.55306478817412
02844.png,24.4073592012268
02845.png,29.19008046102972
02846.png,24.49008450486188
02847.png,24.24173447731966
02848.png,24.1571477835126
02849.png,24.774990233273577
02850.png,36.22954561598465
02851.png,23.635143368681696
02852.png,25.932380529853173
02853.png,28.05773565788373
02854.png,27.127987304075685
02855.png,29.719379361994545
02856.png,35.33182723928365
02857.png,23.847638821700325
02858.png,21.52900698022689
02859.png,26.34144489307925
02860.png,20.790787106023974
02861.png,29.526246169124647
02862.png,25.785348372537317
02863.png,26.73364253803481
02864.png,20.73563724506437
02865.png,29.090094016766557
02866.png,19.08709675868802
02867.png,25.583387805168396
02868.png,21.0310875496908
02869.png,24.485963431806784
02870.png,22.465714783795278
02871.png,22.12559320026851
02872.png,26.04472675892257
02873.png,22.26460019853029
02874.png,24.646861647874804
02875.png,23.314472626708422
02876.png,29.32671236419628
02877.png,23.529811990634244
02878.png,24.118241589334545
02879.png,22.975865470410174
02880.png,24.118565736974283
02881.png,26.16391388366114
02882.png,23.1759665648838
02883.png,21.7317771118943
02884.png,38.13439440313414
02885.png,22.45666711845221
02886.png,21.5800665629017
02887.png,17.69140530881196
02888.png,31.04562133340356
02889.png,19.81982283027792
02890.png,38.31526251130144
02891.png,25.222214866761902
02892.png,21.19090493877588
02893.png,23.271160639418863
02894.png,19.95211447664077
02895.png,25.28746080162226
02896.png,38.26652575198742
02897.png,20.8769626630328
02898.png,21.34038097054265
02899.png,26.667079636765404
02900.png,22.93261323111116
02901.png,21.06777312418585
02902.png,22.176284245400367
02903.png,23.5757219722125
02904.png,24.281167571413977
02905.png,21.789165922664655
02906.png,24.359796238348647
02907.png,22.57455868820658
02908.png,25.470564768639427
02909.png,25.51312624748
02910.png,24.612327603847675
02911.png,26.6235705866638
02912.png,25.69764953199039
02913.png,24.122778463788357
02914.png,28.537357847758408
02915.png,23.46186277319728
02916.png,23.89130029497889
02917.png,23.97123818684388
02918.png,29.045656732185577
02919.png,22.652370753749057
02920.png,22.569812590836584
02921.png,23.62860202012784
02922.png,23.033217512704184
02923.png,38.65112509843279
02924.png,21.840189852907457
02925.png,26.32607609819399
02926.png,23.42849737316439
02927.png,20.20346867760448
02928.png,24.79116829130982
02929.png,21.947424362397708
02930.png,21.14520749359307
02931.png,21.85743383895787
02932.png,27.076812908987637
02933.png,25.34826925635001
02934.png,25.046677513462235
02935.png,28.910143472705983
02936.png,20.535312747341628
02937.png,22.227693869510468
02938.png,19.939665462357542
02939.png,23.60554168581606
02940.png,25.144848831027037
02941.png,27.22579354217094
02942.png,21.604505900535905
02943.png,19.374972307721976
02944.png,24.307539994827515
02945.png,27.21114837907708
02946.png,24.153535419585417
02947.png,29.576493190877997
02948.png,25.66061203959889
02949.png,26.40316546877177
02950.png,25.42583470047122
02951.png,20.28271900669854
02952.png,20.05225787533727
02953.png,23.35411944476776
02954.png,22.122240021620996
02955.png,23.51933544005075
02956.png,29.770658135367366
02957.png,27.003018875005928
02958.png,30.44363320695527
02959.png,24.792870741057712
02960.png,31.243037550261967
02961.png,26.34700575415213
02962.png,27.4957461300972
02963.png,20.378950003863466
02964.png,22.714730221958305
02965.png,20.97287394931225
02966.png,38.79899089928772
02967.png,24.165390829436696
02968.png,19.107053201001342
02969.png,19.793090134429136
02970.png,29.167434858491845
02971.png,28.994350193585166
02972.png,22.62053667634307
02973.png,25.019260340261308
02974.png,29.662462259758176
02975.png,27.458540613902866
02976.png,25.150038118984988
02977.png,20.93073109751487
02978.png,22.93166283610988
02979.png,26.37481401026931
02980.png,22.36756199144075
02981.png,23.9175807302142
02982.png,19.87026567785025
02983.png,25.14061349987546
02984.png,32.2072852169569
02985.png,26.466607267580468
02986.png,24.782665786805296
02987.png,22.341370074438856
02988.png,25.689240732386413
02989.png,22.54958677694894
02990.png,24.38858551990572
02991.png,25.93346589981445
02992.png,20.620045533360152
02993.png,23.18699260113296
02994.png,21.65027860272283
02995.png,31.30032757750153
02996.png,26.917069819206542
02997.png,19.889329383314745
02998.png,30.787573039112964
02999.png,25.55525751583826
03000.png,24.61487734779403
03001.png,25.61340974567264
03002.png,25.68395701868172
03003.png,26.436775046103765
03004.png,23.242772871430365
03005.png,26.215807902491942
03006.png,19.550567931607038
03007.png,19.89523304142392
03008.png,25.57733021595411
03009.png,23.04212369089205
03010.png,20.96263515190314
03011.png,19.722508437582054
03012.png,22.70019510918693
03013.png,21.068607126471413
03014.png,19.803969793616968
03015.png,21.291707532702905
03016.png,24.34315982674606
03017.png,24.715853879171902
03018.png,22.0427103778117
03019.png,22.106890772590447
03020.png,25.7094740491274
03021.png,25.733174710786955
03022.png,23.062562826152224
03023.png,17.531459016597722
03024.png,17.210561734275238
03025.png,38.231794018134345
03026.png,29.009296453578337
03027.png,22.654425973345475
03028.png,21.39582176178956
03029.png,29.947851369498625
03030.png,25.44103102931673
03031.png,29.155446400342463
03032.png,23.27090473506057
03033.png,24.57814354885356
03034.png,23.93812502374491
03035.png,26.40858310332772
03036.png,26.163109780150418
03037.png,24.322397981340757
03038.png,21.54810708843417
03039.png,27.695502967616385
03040.png,24.96217400869693
03041.png,22.679638496389977
03042.png,20.333728770766392
03043.png,39.84699040302133
03044.png,22.095051146002373
03045.png,23.045107204904912
03046.png,25.43551936017677
03047.png,25.60504365189852
03048.png,23.673342431190285
03049.png,22.30862685929088
03050.png,29.68150193406856
03051.png,21.06832960221667
03052.png,19.64250457457144
03053.png,24.414456310202013
03054.png,24.0260656663602
03055.png,28.18739511231013
03056.png,25.78016751781295
03057.png,29.52958409370245
03058.png,21.86508921345153
03059.png,25.02700362003297
03060.png,27.339078409867703
03061.png,32.99496834268785
03062.png,26.52434493417025
03063.png,38.50596042637856
03064.png,31.152814126005797
03065.png,20.102498234818032
03066.png,20.41167626662166
03067.png,23.565374342040933
03068.png,29.48979662932496
03069.png,21.93677626807336
03070.png,25.71028164616113
03071.png,36.777666163018
03072.png,28.984690122331425
03073.png,37.98477397592311
03074.png,25.65232464522111
03075.png,22.541279140404036
03076.png,31.14856519262645
03077.png,26.4029303459101
03078.png,25.234870292481784
03079.png,25.428208313851226
03080.png,21.816693828265837
03081.png,21.5877854171874
03082.png,22.04557533726989
03083.png,30.06133559924531
03084.png,24.86402066785611
03085.png,25.430706066865632
03086.png,21.327530715070107
03087.png,23.20830725472863
03088.png,20.684196523022692
03089.png,27.173684909847964
03090.png,16.400419839044748
03091.png,22.820763873607813
03092.png,21.429680751778424
03093.png,21.566038869377245
03094.png,23.44926400019011
03095.png,26.74584083909087
03096.png,24.23445309582196
03097.png,24.55787183801021
03098.png,15.724839023126862
03099.png,25.95101953497357
03100.png,23.0840247867922
03101.png,22.94872486168225
03102.png,23.98448526583168
03103.png,23.138286050035628
03104.png,24.550649096626977
03105.png,27.035641833488143
03106.png,26.99540171339862
03107.png,12.10874610826356
03108.png,23.786649433060315
03109.png,17.68768419003238
03110.png,21.442211499698715
03111.png,28.88002029336679
03112.png,24.60977914184474
03113.png,24.337539666777413
03114.png,28.17037884663527
03115.png,24.206615952206107
03116.png,29.70387300242667
03117.png,20.986566447618813
03118.png,28.05043005732521
03119.png,17.240521734051214
03120.png,21.276738622976424
03121.png,23.57787409559251
03122.png,26.19157732837523
03123.png,22.9527563188324
03124.png,21.42966581641726
03125.png,25.33715007103275
03126.png,17.39509602618659
03127.png,21.022108839422238
03128.png,18.775139080206674
03129.png,24.372679260759583
03130.png,24.89251967252723
03131.png,23.45565132106824
03132.png,22.31179236864696
03133.png,22.42059194452038
03134.png,27.01710627347969
03135.png,22.45777900376933
03136.png,28.18564951191839
03137.png,22.995643834757043
03138.png,23.83691345138388
03139.png,30.00853090845732
03140.png,17.538559946748972
03141.png,22.06255282762232
03142.png,23.659623882412504
03143.png,26.654619954582856
03144.png,21.112532606884464
03145.png,22.573947495190254
03146.png,25.30217546275685
03147.png,21.98892410370723
03148.png,26.34192341224164
03149.png,18.57849200599813
03150.png,24.54664575355673
03151.png,24.95110175206865
03152.png,20.919941440588943
03153.png,20.952998717356014
03154.png,23.725714168118728
03155.png,21.28579572559204
03156.png,24.815066676206538
03157.png,36.87562197668292
03158.png,22.00813318309202
03159.png,38.865384627972624
03160.png,22.038539320792346
03161.png,21.4013766396236
03162.png,38.533834794310216
03163.png,23.15828597947392
03164.png,25.3884139762809
03165.png,25.07791322222387
03166.png,22.632746254376723
03167.png,28.995183861095946
03168.png,20.88760680503569
03169.png,22.45936470770881
03170.png,25.62116550895127
03171.png,23.20710966153729
03172.png,25.993664164977112
03173.png,20.26743871021492
03174.png,22.91981243977224
03175.png,25.78515050423774
03176.png,29.097118410114582
03177.png,26.297157101063885
03178.png,19.62237316319124
03179.png,24.21346838576233
03180.png,21.832677238576444
03181.png,24.27254408828858
03182.png,19.460310090474294
03183.png,22.024569726271803
03184.png,23.093616842556614
03185.png,24.93404589825088
03186.png,25.58173021795906
03187.png,38.5461304422443
03188.png,26.081615121814337
03189.png,25.121049200328837
03190.png,21.100136939415304
03191.png,23.089900086677247
03192.png,27.9565390304991
03193.png,29.532268985537
03194.png,31.335160167867908
03195.png,23.30618827186917
03196.png,30.345427343947687
03197.png,24.158767559793382
03198.png,22.43954169555497
03199.png,28.501016631666975
03200.png,22.76366115891941
03201.png,21.246955845452938
03202.png,23.92147254547057
03203.png,23.012732914584948
03204.png,19.28757988817027
03205.png,21.38324669440529
03206.png,20.65399235655548
03207.png,24.638721827387517
03208.png,26.16293416181435
03209.png,25.721298792227863
03210.png,23.51745557795955
03211.png,20.18032557732581
03212.png,19.08186941253796
03213.png,24.953600442459347
03214.png,22.16355140179713
03215.png,26.090120487887
03216.png,21.002610926081378
03217.png,29.42325754420974
03218.png,32.74581866684765
03219.png,24.311057598915657
03220.png,22.4175082850914
03221.png,25.88542152840905
03222.png,21.290547339787167
03223.png,26.44073096831186
03224.png,20.065347324455686
03225.png,24.843700398650164
03226.png,24.92769112245994
03227.png,27.55690378620705
03228.png,23.38477336657202
03229.png,22.512399767641377
03230.png,30.48191268171616
03231.png,24.347887345832973
03232.png,24.123612400320997
03233.png,23.242000762096087
03234.png,24.423854090095123
03235.png,21.440834082849086
03236.png,22.035857400125103
03237.png,23.934057926374106
03238.png,26.60151335882348
03239.png,22.6039472717933
03240.png,22.838970594065337
03241.png,26.24972398871631
03242.png,21.45973301457478
03243.png,29.50769777718804
03244.png,25.75520129649689
03245.png,28.910931970820407
03246.png,26.46726009374664
03247.png,22.46093500797452
03248.png,30.086771834640373
03249.png,23.31668261428642
03250.png,23.74051972446491
03251.png,29.26507653624188
03252.png,26.49523692763855
03253.png,22.28767388694556
03254.png,30.093939065748035
03255.png,23.77794489807716
03256.png,30.1438591173792
03257.png,27.04181840358535
03258.png,21.923377249517756
03259.png,25.7450462857496
03260.png,31.038019596570496
03261.png,20.806948456842797
03262.png,21.36835101428888
03263.png,23.23778910001728
03264.png,20.979948982261316
03265.png,27.12740720309896
03266.png,20.754892599921764
03267.png,39.19416526771147
03268.png,22.84872382172613
03269.png,27.36565140957285
03270.png,18.30649131001641
03271.png,28.28024309972962
03272.png,28.96826209732223
03273.png,23.98527044045003
03274.png,28.78702665239723
03275.png,20.938426253674457
03276.png,21.07951272963453
03277.png,21.1777108871947
03278.png,26.77445953963246
03279.png,32.23879990505465
03280.png,24.087540158311555
03281.png,24.413213002783685
03282.png,25.819408849106487
03283.png,27.31456142394258
03284.png,40.51110467414868
03285.png,37.44879916147104
03286.png,17.206807003519057
03287.png,23.65420115211969
03288.png,33.56399017996475
03289.png,21.54121248595306
03290.png,27.64194823422008
03291.png,24.283267636435248
03292.png,25.783364788640878
03293.png,18.802338448705072
03294.png,25.211668024236747
03295.png,26.226746272907032
03296.png,23.185327923016715
03297.png,24.36201268156186
03298.png,31.06712143581972
03299.png,25.88556740850613
03300.png,26.325280432838674
03301.png,20.52747036706336
03302.png,26.805765221920105
03303.png,22.36552192722078
03304.png,27.028685318489835
03305.png,28.769000741014644
03306.png,35.90454677381462
03307.png,24.78400343050129
03308.png,28.51033757067315
03309.png,16.727781537348168
03310.png,26.76450433552666
03311.png,38.52175008590004
03312.png,24.015750861054663
03313.png,26.9282614459995
03314.png,24.89598828625928
03315.png,23.75546705772152
03316.png,24.81379389108797
03317.png,26.061554471222927
03318.png,25.72129458324963
03319.png,25.42994915729075
03320.png,23.68750876330301
03321.png,17.925542347781448
03322.png,21.5333303973137
03323.png,20.223705185126494
03324.png,20.57896005418122
03325.png,27.465603398256697
03326.png,23.277612997682773
03327.png,20.42100780990574
03328.png,23.358215085104938
03329.png,19.32480031263298
03330.png,26.27636243036065
03331.png,25.31789863357868
03332.png,24.83991018976882
03333.png,23.22522223557857
03334.png,25.381089214973024
03335.png,23.55595018685653
03336.png,16.38563635016208
03337.png,18.166582004688983
03338.png,25.6492631533486
03339.png,23.006365644237437
03340.png,25.01988591368024
03341.png,24.22617276011346
03342.png,24.05159770474308
03343.png,23.795740392656704
03344.png,24.70568348538597
03345.png,21.338672184617483
03346.png,20.51373420260177
03347.png,23.28870647233376
03348.png,22.132605935340784
03349.png,22.785576511613232
03350.png,21.39300603257981
03351.png,22.62981136550173
03352.png,24.44737924289385
03353.png,24.21937218009029
03354.png,22.221162137087436
03355.png,28.99380552389321
03356.png,39.77984455151645
03357.png,29.492472168877963
03358.png,21.573664962713885
03359.png,27.680279532031516
03360.png,24.22640973927816
03361.png,26.538563053966527
03362.png,21.33647889611045
03363.png,23.321504240560067
03364.png,24.78492399549006
03365.png,23.383707166368595
03366.png,19.304819593279827
03367.png,29.06017688906894
03368.png,23.84136986336376
03369.png,26.983139803364043
03370.png,21.564586460177857
03371.png,21.68968144306787
03372.png,23.582948748700822
03373.png,22.11934110355426
03374.png,25.89314555033168
03375.png,27.196196428254453
03376.png,21.708655766493745
03377.png,22.33858870719636
03378.png,24.888449513535583
03379.png,23.035502749670748
03380.png,24.698674437943197
03381.png,24.480177926122025
03382.png,24.811288887295653
03383.png,21.81437610047074
03384.png,22.806996950816316
03385.png,21.460176638695494
03386.png,26.795948295739265
03387.png,20.988760498568816
03388.png,22.64386096041396
03389.png,25.716086950122573
03390.png,23.456966279562582
03391.png,21.133998661152624
03392.png,25.2661553887558
03393.png,26.802446130876604
03394.png,24.01885050422453
03395.png,25.50119626207876
03396.png,22.09403586776132
03397.png,31.06581825632601
03398.png,24.12855637402716
03399.png,24.421167366943205
03400.png,26.131702742344476
03401.png,21.66151655170605
03402.png,24.11857583631813
03403.png,26.163533815830405
03404.png,21.493685220271427
03405.png,19.748824168279203
03406.png,37.85869989000008
03407.png,21.54676440694994
03408.png,26.547274585089028
03409.png,21.146723940385904
03410.png,22.856974996081515
03411.png,20.41468599226967
03412.png,28.696685648836407
03413.png,19.292165468377863
03414.png,25.36714341848908
03415.png,23.21555481892843
03416.png,23.720054146383333
03417.png,16.25119632761238
03418.png,24.063224652030662
03419.png,29.83246996174557
03420.png,28.38079141375221
03421.png,26.92414265279596
03422.png,20.774152080263185
03423.png,23.376340047578324
03424.png,28.875085794210275
03425.png,21.591886527445947
03426.png,24.176500635058144
03427.png,24.38906863322789
03428.png,21.414878235764245
03429.png,23.12313208658088
03430.png,24.9607615776436
03431.png,23.752756250434302
03432.png,38.08033210832606
03433.png,24.791240960321147
03434.png,24.262959949257706
03435.png,25.71108480238964
03436.png,19.93033804548429
03437.png,22.029356741109112
03438.png,26.073569620815928
03439.png,24.156861182455383
03440.png,26.71630020896462
03441.png,25.17668448742787
03442.png,21.142079048831963
03443.png,22.735635065619864
03444.png,20.796442216931315
03445.png,16.94491706112795
03446.png,23.91632627524608
03447.png,21.959722220222744
03448.png,27.318565011893035
03449.png,20.560011011020404
03450.png,22.59855851709668
03451.png,29.37414519352614
03452.png,20.03513927215969
03453.png,39.9225019217506
03454.png,39.07970527832509
03455.png,19.562621692503047
03456.png,25.846290950897973
03457.png,26.651461141373453
03458.png,25.46907964135974
03459.png,22.70921247086047
03460.png,19.86585824776894
03461.png,19.879716320429573
03462.png,21.56558124007556
03463.png,24.527358661600967
03464.png,20.528769979530765
03465.png,21.00368881718988
03466.png,23.104785555414644
03467.png,30.89874796654271
03468.png,22.76466414193564
03469.png,25.321373223969943
03470.png,23.66859196117155
03471.png,16.636952756744805
03472.png,24.094924044138303
03473.png,25.961889994579103
03474.png,30.20002336833105
03475.png,19.86831177401293
03476.png,21.891802531043897
03477.png,21.06069336670104
03478.png,19.831373074187
03479.png,25.47444995593192
03480.png,21.218811702549548
03481.png,27.68390954894833
03482.png,16.923275340060453
03483.png,27.36588511488529
03484.png,38.27372486763663
03485.png,24.37888907773132
03486.png,37.58177228661031
03487.png,22.68486568636954
03488.png,23.60688468915469
03489.png,26.501293517495373
03490.png,23.181213659456304
03491.png,20.939214661701552
03492.png,25.99510020358456
03493.png,24.09667901691524
03494.png,21.279418298971077
03495.png,21.216326381103432
03496.png,21.6441857035087
03497.png,28.85657406688333
03498.png,35.55603701320856
03499.png,27.768098645826207
03500.png,23.36597542013683
03501.png,19.7817053352601
03502.png,19.41202746374037
03503.png,26.505429062780685
03504.png,22.07973027811748
03505.png,23.140058154410923
03506.png,18.37540109520318
03507.png,24.31120625165568
03508.png,24.436020019146305
03509.png,26.169394794101123
03510.png,30.155528305833464
03511.png,25.02137838819233
03512.png,26.00098373498922
03513.png,20.691425520471288
03514.png,21.762582494254843
03515.png,25.08562904562842
03516.png,31.335050780788336
03517.png,21.060125586758478
03518.png,19.522988635617057
03519.png,21.07997785942953
03520.png,26.791680991186706
03521.png,29.605426123446428
03522.png,22.04507393117474
03523.png,27.307810896785316
03524.png,20.06347024883519
03525.png,28.286711594468205
03526.png,24.963775804013608
03527.png,23.54051735009981
03528.png,23.06409174619997
03529.png,24.308429684481258
03530.png,23.08078602897601
03531.png,20.35549830465419
03532.png,21.541611241359515
03533.png,19.761214340953064
03534.png,23.585308087939637
03535.png,24.63152434072012
03536.png,25.167618412752
03537.png,27.54670632382225
03538.png,22.456070217079084
03539.png,22.149397596712788
03540.png,25.09516178802784
03541.png,23.65506387987518
03542.png,22.659310083608787
03543.png,26.585095781578936
03544.png,38.531702253365566
03545.png,19.75936631536705
03546.png,25.0223493375568
03547.png,25.948125458767333
03548.png,24.34394045736949
03549.png,20.93060819149759
03550.png,26.729904050640243
03551.png,23.46431430758786
03552.png,30.15928723327611
03553.png,24.36308907958384
03554.png,25.62211006102253
03555.png,19.05779548291547
03556.png,22.40685190369302
03557.png,29.50155006269957
03558.png,24.74592532156489
03559.png,23.44033428743403
03560.png,24.047998607457643
03561.png,22.813537612873507
03562.png,17.629879991237182
03563.png,23.01338375251357
03564.png,21.689316477090053
03565.png,29.669374357298626
03566.png,31.92183529010865
03567.png,21.351609250106065
03568.png,30.16848058928352
03569.png,24.17429053886536
03570.png,27.225064692076813
03571.png,20.84373476734999
03572.png,21.77682280169732
03573.png,25.44056769208273
03574.png,22.25457959332149
03575.png,27.649845968620085
03576.png,26.49348562263161
03577.png,25.221540211428582
03578.png,25.19358152370461
03579.png,21.192055934817787
03580.png,21.049176081904257
03581.png,22.00434885054708
03582.png,22.475032569906407
03583.png,23.783353043653523
03584.png,20.48537982765395
03585.png,28.438805601593025
03586.png,16.11214702344538
03587.png,25.988909449855736
03588.png,25.310248414048083
03589.png,26.10003902226022
03590.png,36.68401646087736
03591.png,23.505333783292315
03592.png,35.35473651744324
03593.png,23.87188039761501
03594.png,24.924634432560357
03595.png,25.14999080374977
03596.png,30.24047675014746
03597.png,38.07895447114131
03598.png,21.304267655432163
03599.png,21.5180211886388
03600.png,25.573207423356106
03601.png,23.554590171020564
03602.png,25.159819604839665
03603.png,23.276056828665865
03604.png,23.28564305927312
03605.png,23.23590062785105
03606.png,22.948968337210857
03607.png,22.82375661013884
03608.png,26.56263724965765
03609.png,24.268765816016312
03610.png,25.43136639177609
03611.png,25.546646009203094
03612.png,22.087412161311917
03613.png,21.499076845208357
03614.png,23.370757268720123
03615.png,20.671112721713413
03616.png,34.43565602604793
03617.png,30.856354176303903
03618.png,19.483111628723
03619.png,25.42415904251914
03620.png,22.393862001928547
03621.png,24.25291461486188
03622.png,21.750553946490065
03623.png,21.18044289006445
03624.png,27.11340936624944
03625.png,23.472649141362627
03626.png,25.25131274337693
03627.png,22.027238005310483
03628.png,17.111024962136035
03629.png,30.74775810112545
03630.png,19.145829018558192
03631.png,23.603559379891102
03632.png,27.313339612329024
03633.png,26.502051084102405
03634.png,23.847756784444645
03635.png,25.610638507287646
03636.png,37.20181892254813
03637.png,21.730537387895325
03638.png,17.37411844220663
03639.png,26.828774432132214
03640.png,20.21187035353909
03641.png,23.749758355923124
03642.png,26.393550585750138
03643.png,23.565861321226983
03644.png,23.564770349764427
03645.png,22.917999833625878
03646.png,16.595007485449674
03647.png,26.85719553467922
03648.png,18.807966550159897
03649.png,23.018069409398265
03650.png,28.09099778484764
03651.png,20.79943032085612
03652.png,25.570891741623825
03653.png,24.47838133493308
03654.png,30.84972410746202
03655.png,30.82857625255045
03656.png,21.957402963567887
03657.png,35.992293573121124
03658.png,25.56860126119077
03659.png,25.62796941486581
03660.png,25.749315317715627
03661.png,22.55668747929141
03662.png,25.40673913824431
03663.png,25.922797219648604
03664.png,28.052947989276863
03665.png,23.980384761593623
03666.png,22.24081195921258
03667.png,23.557448704486514
03668.png,29.37249966465656
03669.png,26.110695593055283
03670.png,24.04104280977371
03671.png,25.206638059582467
03672.png,23.14399095232311
03673.png,23.831834860707755
03674.png,26.624944291419656
03675.png,22.668185845741075
03676.png,25.82363130553256
03677.png,31.411455876743094
03678.png,19.904210145321933
03679.png,21.490677698385863
03680.png,36.94772573867324
03681.png,24.27489186737821
03682.png,24.87464752284816
03683.png,23.014098048885117
03684.png,23.885367559908296
03685.png,25.45653121584528
03686.png,35.23960718920078
03687.png,21.85386434157103
03688.png,19.46045760443178
03689.png,24.443270655090878
03690.png,23.82596755800759
03691.png,25.239648659843645
03692.png,30.152147606931056
03693.png,19.974865780945127
03694.png,23.57903514962222
03695.png,20.923322217995025
03696.png,20.856653439504093
03697.png,25.845939885030965
03698.png,22.54499011857481
03699.png,25.451886564834084
03700.png,30.016565227553134
03701.png,23.00671796261304
03702.png,24.603722094082386
03703.png,22.33949655316197
03704.png,24.48105750655889
03705.png,30.380138782562923
03706.png,25.651852032685117
03707.png,29.31829602030517
03708.png,23.254701220956733
03709.png,24.586539629473663
03710.png,23.606105627029656
03711.png,22.39519109251015
03712.png,27.314543437980365
03713.png,24.270769571848625
03714.png,24.013323794924855
03715.png,25.8653183381931
03716.png,25.7200959961651
03717.png,23.05093221877935
03718.png,24.089717115226005
03719.png,23.581910345230668
03720.png,30.441733250838944
03721.png,29.002320788425795
03722.png,31.679778893186626
03723.png,26.021999754302204
03724.png,21.87281183806086
03725.png,24.002791003001484
03726.png,21.3007957958006
03727.png,24.53974582745149
03728.png,26.029129461990884
03729.png,29.980743581573325
03730.png,20.53372847046288
03731.png,25.69079218697891
03732.png,25.12809375227882
03733.png,26.60146661385328
03734.png,22.872389610710595
03735.png,21.00446783296964
03736.png,17.74830737817859
03737.png,17.437356306438474
03738.png,23.41457687153855
03739.png,29.59615658094001
03740.png,25.59142590284822
03741.png,21.044988611292997
03742.png,23.681069488576107
03743.png,22.219602042783496
03744.png,23.27942121371412
03745.png,29.183828764623318
03746.png,21.577025892894557
03747.png,22.06062185947069
03748.png,24.53591493129959
03749.png,28.675751078958328
03750.png,16.267797919558152
03751.png,19.178349992466455
03752.png,28.53130660092255
03753.png,18.94755043427555
03754.png,22.13699333959032
03755.png,23.00522737789818
03756.png,24.918104693813103
03757.png,24.935908263170735
03758.png,27.40472177503512
03759.png,17.719004774121633
03760.png,37.38926835274632
03761.png,26.50806749106533
03762.png,20.85341404807015
03763.png,24.335116533415896
03764.png,24.34495989531533
03765.png,30.235148299582608
03766.png,23.42535261011089
03767.png,28.21366001417179
03768.png,27.322072566518976
03769.png,22.884043553657865
03770.png,25.332388794510827
03771.png,37.3769635899839
03772.png,21.32741618127252
03773.png,21.45052221595195
03774.png,20.96492099674173
03775.png,30.15319438079016
03776.png,24.53761588559115
03777.png,21.640118065733887
03778.png,21.35326408890524
03779.png,30.041123676786132
03780.png,30.693332353590165
03781.png,19.342989376598226
03782.png,27.525989992836465
03783.png,30.818263388210237
03784.png,19.91450151600413
03785.png,22.41855901045201
03786.png,25.878303122733808
03787.png,30.940257945011588
03788.png,22.85513189380676
03789.png,27.24101193158234
03790.png,24.863817073933223
03791.png,23.24556522407147
03792.png,25.562245719767358
03793.png,23.74519272514977
03794.png,26.793408431371542
03795.png,23.872773981010937
03796.png,29.165049012256773
03797.png,21.123157349297944
03798.png,24.68667851278585
03799.png,17.51832258135783
03800.png,30.847391088809
03801.png,23.95230458541862
03802.png,28.450909820854065
03803.png,21.61487402310826
03804.png,22.52920012899629
03805.png,21.047831357024087
03806.png,22.705118455564595
03807.png,24.40686045179748
03808.png,26.60732405439009
03809.png,19.88111565151111
03810.png,25.200546727114062
03811.png,31.802442210655148
03812.png,24.06479775884014
03813.png,26.98635105419612
03814.png,21.428284123014297
03815.png,22.216833911654163
03816.png,28.332272878356623
03817.png,23.17786964826577
03818.png,22.943878626260485
03819.png,25.259462918723514
03820.png,25.328016352829664
03821.png,29.387129858546235
03822.png,24.504814923050585
03823.png,22.5728201817098
03824.png,32.390372492452215
